Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,999999,ABQ,NM,USA,35.05,-106.64,-7,1600,,,,,,,,,,
Year,Month,Day,Hour,rh,Wspd,Tdry,DHI,DNI,GHI,Albedo
2019,3,25,18,13.9737499952316,5.22324992716312,22.9225001335144,14.7206357195973,0.60181641113013,17.5161663591861,0.19
2019,3,25,19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,25,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,25,23,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,6,35.6020000457763,3.91443999290466,16.567199935913,10.5988938140869,15.3497646163217,10.03130823493,0.19
2019,3,26,7,36.8896611747095,3.1514915207685,16.3201693518687,60.9528087357343,0.455073909147374,57.3731549473132,0.19
2019,3,26,8,33.9417241852859,3.92539655751195,17.216379330076,116.033080396981,0.166150711777375,110.758218304864,0.19
2019,3,26,9,31.2960000991821,5.35383332173029,18.6608333587646,268.24136352539,134.586361760149,352.338732401529,0.19
2019,3,26,10,29.6646665255228,6.8835833231608,19.8796667098999,258.512366739908,36.3433291072646,280.596732838948,0.19
2019,3,26,11,28.6948333104451,6.26843334039052,20.0776666959126,83.2101050694783,0.292612162480751,80.1752789815266,0.19
2019,3,26,12,29.4622726440429,5.56950002366846,20.1281817176125,61.714971889149,0.195811220222491,58.7568936781449,0.19
2019,3,26,13,27.0067307765667,6.0329999923706,20.4698078815753,97.5516195297241,0.249220132774028,91.8808937072753,0.19
2019,3,26,14,24.211666615804,8.20663328170776,20.6706666310628,114.891210110982,0.298961615810791,110.614694277445,0.19
2019,3,26,15,23.5743332544962,8.44026668071746,20.6478332837422,81.988648033142,0.248862983410557,79.2204636891683,0.19
2019,3,26,16,28.133666674296,8.53968331813812,19.3984999974568,22.9308202107747,0.19487598647053,23.169978014628,0.19
2019,3,26,17,32.5295001506805,9.85169998407363,18.2485000133514,10.7034106910228,0.18450523931533,11.4294972121715,0.19
2019,3,26,18,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,26,23,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,6,55.5795652140741,6.76863042167995,12.1439130202583,40.1714526855427,4.26843882477639,39.3442693430444,0.19
2019,3,27,7,52.5109999974568,7.4357667128245,12.6068333307902,142.578260167439,9.10445347353816,140.673694356282,0.19
2019,3,27,8,48.7178335825602,8.17736664613088,13.2050000508626,246.284336853027,22.0174041658639,251.651355234781,0.19
2019,3,27,9,43.0410001118977,9.14050002098083,14.2318332831064,275.542430114746,288.421995059649,466.869054921468,0.19
2019,3,27,10,35.2425580579181,9.00783720681833,15.5353488256764,306.64372963129,488.758781291717,669.124150120934,0.19
2019,3,27,11,43.0245096543256,4.10260784158519,14.2925490211038,295.361210841758,85.2913806325591,359.367789174996,0.19
2019,3,27,12,27.8919998645782,7.74123335679372,16.2981665611267,278.995669555664,308.027465588351,537.208117930094,0.19
2019,3,27,13,25.4468334197998,6.80491662025451,15.6401666164398,187.945780690511,604.580049782991,681.15146408081,0.19
2019,3,27,14,20.8128333091735,7.03424998919169,16.1853334108988,152.460019556681,778.768704815705,705.369349416097,0.19
2019,3,27,15,21.293166732788,9.1977499961853,14.5366666634877,135.861185709635,649.389783688386,483.517404937744,0.19
2019,3,27,16,25.0541666984558,9.92906670570373,12.6159999847412,66.4921065012613,791.652676391601,363.346116129557,0.19
2019,3,27,17,28.3708333015441,9.06413335005442,10.3369999885559,34.1554230372111,587.934637451171,144.713195610046,0.19
2019,3,27,18,29.2261904761904,8.58676197415306,9.03571428571428,12.8475183418818,176.27634380403,26.9962706565856,0.19
2019,3,27,19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,27,23,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,6,60.2813793050831,2.00467240810394,1.35401723919243,33.2889867897691,94.9123776925021,44.3212415098116,0.19
2019,3,28,7,48.958666674296,2.46603332956632,2.99730000893274,91.4423820495605,398.476291028161,223.25573272705,0.19
2019,3,28,8,41.89483350118,5.70798332691192,4.84536666870117,121.438646825154,925.664263916015,571.407456970214,0.19
2019,3,28,9,33.5041666348775,6.79056667486826,6.37144999504089,126.381650797526,937.491049702962,735.116640218099,0.19
2019,3,28,10,26.124833202362,6.64324996471405,7.78323335647583,77.9827883402506,1021.30798238118,864.400395711263,0.19
2019,3,28,11,22.171166674296,5.64401665528615,8.93904999097188,67.6006210327148,1044.54072265625,943.021846516927,0.19
2019,3,28,12,17.4561666647593,5.19686668515205,10.4696666717529,66.2868748346964,1051.56616007486,957.171013387044,0.19
2019,3,28,13,15.7626665910085,7.06068332592646,11.6034999370574,65.3406668980916,1039.36592203776,900.148923746744,0.19
2019,3,28,14,14.4368333180745,6.08968331416447,12.418333419164,63.5393663406372,1011.70315043131,774.434664916992,0.19
2019,3,28,15,13.8368333975474,6.11556665500005,13.0473333676656,57.7680722554524,964.096615600585,593.588357035319,0.19
2019,3,28,16,13.3296666781107,5.94640001853307,13.0504999796549,48.1571385701497,867.773854573567,374.559970601399,0.19
2019,3,28,17,14.4925000031789,5.16211667060852,12.6341666857401,30.6356012026468,631.219694010416,148.112896855672,0.19
2019,3,28,18,16.2943750619888,5.13212491571903,12.0962498784065,7.31254641339182,173.136067986488,20.4817399382591,0.19
2019,3,28,19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,22,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,28,23,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,2,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,6,35.7564286277407,2.80795238983063,5.92871428671337,36.7140342706725,0.419151125497938,34.0848562547138,0.19
2019,3,29,7,33.0025426573672,2.13976270768602,6.92696610143629,112.788598012116,2.40610912429579,109.244843628446,0.19
2019,3,29,8,30.6574999173482,1.58213333686192,8.13256669839223,281.275644175211,164.942439883947,356.007006072998,0.19
2019,3,29,9,20.4038333892822,2.382716674606,12.1079999605814,254.330121612548,718.591414896647,725.953180948893,0.19
2019,3,29,10,22.9271666844685,3.19933333794275,12.0641666253407,166.238474655151,884.529332351684,858.991645812988,0.19
2019,3,29,11,18.5873332818349,3.3313000122706,14.0286667029062,68.9336067199707,1030.30734049479,934.686545817057,0.19
2019,3,29,12,14.1999999841054,4.85786669254303,15.9456666310628,67.9213302612304,1035.21116129557,950.001550292968,0.19
2019,3,29,13,12.6896667162577,5.08513333797454,17.0835000356038,66.7649403889974,1025.67446390787,895.502092488606,0.19
2019,3,29,14,11.5746666113535,5.63083333174387,17.925999991099,65.4020111083984,997.503331502278,771.782407633463,0.19
2019,3,29,15,11.7621667067209,5.21955000162124,18.2193334261576,62.9092098871866,929.119904581705,584.989502461751,0.19
2019,3,29,16,11.282166703542,5.91193331082662,19.1153334617614,73.3469322204589,835.176741536458,389.353239695231,0.19
2019,3,29,17,12.6026666641235,5.85753333568573,18.3770001729329,42.3125228087107,288.172040066123,106.738108444213,0.19
2019,3,29,18,13.5061111450195,6.0701666937934,17.4833333757188,8.51021675599945,0.739343735699852,11.7977201276355,0.19
2019,3,29,19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,22,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,29,23,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,5,31.4933331807454,1.83733332157135,8.2833334604899,0.893079062302907,0.444475919008255,1.3424929579099,0.19
2019,3,30,6,30.6123333295186,1.54423333505789,8.42613331476847,50.7175737122694,319.36186267063,90.6197653929392,0.19
2019,3,30,7,26.8163332621256,2.34931666652361,10.0423333168029,86.5346279144287,716.847380574544,305.640792846679,0.19
2019,3,30,8,26.5080000241597,2.82281666000684,10.7424999872843,222.961368815104,556.209824921687,480.723430633544,0.19
2019,3,30,9,25.4751666386922,3.68106665213902,11.9913333257039,150.263663228352,773.424607038497,658.075539398193,0.19
2019,3,30,10,23.8454999605814,5.60335000356038,13.3223333676656,185.890384801228,681.836912184953,715.690330251058,0.19
2019,3,30,11,23.7154998779296,6.0908999800682,13.9101666609446,337.917857869466,446.233131136496,716.210402933756,0.19
2019,3,30,12,19.6516949281854,6.90689830456749,15.0664406630952,353.624538615598,558.098346884978,835.103477348715,0.19
2019,3,30,13,18.2754999160766,7.53328336079915,15.7621666590372,162.83067741394,871.354013566176,873.215163167317,0.19
2019,3,30,14,16.2813332875569,7.394699994723,16.4526667118072,91.4828079223632,929.397702534993,753.819687652587,0.19
2019,3,30,15,16.3925000190734,7.73803334236145,16.9285001118977,61.316522026062,947.091631062825,594.805694580078,0.19
2019,3,30,16,16.5193333148956,7.67075000603993,17.0155001322428,47.2750908533732,862.784048461914,377.222704569498,0.19
2019,3,30,17,16.1283332824707,7.09764997959136,16.6708332061767,28.608794371287,655.1753809611,154.145940081278,0.19
2019,3,30,18,16.1021053414595,6.88315788068269,15.9689475611636,6.69583005889466,316.853968570106,30.0972809038664,0.19
2019,3,30,19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,22,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,30,23,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,5,48.452222612169,1.70222222805023,4.97777774598863,2.54401020208994,0.276108394066492,3.08741992049747,0.19
2019,3,31,6,43.0316665649414,1.02290000021457,6.00649999777475,37.0546396811803,389.587803977727,82.196206998825,0.19
2019,3,31,7,36.1401669820149,1.19576667249202,8.43020006020863,67.278566233317,713.798431396484,290.918143717447,0.19
2019,3,31,8,30.3023332913716,1.1951000024875,9.98200000127156,71.4126144409179,893.625026448567,520.918821207682,0.19
2019,3,31,9,23.9608333587646,1.28593334268468,12.3878333409627,126.820501963297,837.769626871744,684.589982096354,0.19
2019,3,31,10,19.5503333091735,1.76301666100819,14.5193332831064,154.492532730102,868.587556966145,835.381838989257,0.19
2019,3,31,11,18.2581666310628,1.93461665709813,15.7925000031789,258.385857137044,686.272802734375,848.748825073242,0.19
2019,3,31,12,16.6516666571299,1.88718332548936,17.3268333594004,374.689193216959,479.859152221679,797.003541056315,0.19
2019,3,31,13,15.5946666240692,2.45723334352175,18.5016666412353,358.926751708984,506.547800381978,779.064618428548,0.19
2019,3,31,14,13.6949999809265,2.38050000071525,19.7603333473205,218.985728963216,673.861838785807,697.651090494791,0.19
2019,3,31,15,12.3156666914622,1.90138333638509,21.3893332799275,278.049737040201,480.706519953409,536.014846801757,0.19
2019,3,31,16,11.5771666367848,1.90968332787354,21.9730000178019,155.337225723266,751.097229131062,439.943587239583,0.19
2019,3,31,17,11.8523334026336,2.80086667339007,22.1835000038146,82.4154506683349,457.030436197916,168.27572962443,0.19
2019,3,31,18,14.213000011444,4.17674998044967,20.9924998283386,17.781674927473,10.5548835612833,22.4266080141067,0.19
2019,3,31,19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2019,3,31,23,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,5,27.1680000305175,2.21559996604919,13.0859998703002,6.40601196289062,0.266272109746933,4.25046862363815,0.191
2019,4,1,6,24.7103332519531,2.65364998380343,14.1574999650319,69.298864920934,331.282945019503,107.330035622914,0.191
2019,4,1,7,20.8711665789286,2.57794999877611,16.3968333403269,137.941827265421,537.294774881998,299.637172190348,0.191
2019,4,1,8,17.1966667811075,3.34801666339238,18.2354999542236,152.293851598103,713.785060628255,509.298056538899,0.191
2019,4,1,9,15.68216659228,4.83063333431879,19.1484999656677,308.437323506673,406.183662668863,574.313429260253,0.191
2019,4,1,10,14.5350000222524,4.21106667319933,19.7133333841959,202.345453008015,755.152072652181,798.162943013509,0.191
2019,4,1,11,13.4338332494099,3.92494997779528,20.811000029246,153.187508773803,927.667132059733,943.455466715494,0.191
2019,4,1,12,11.7301666577657,4.37136666377385,22.520000108083,213.025363413492,819.853608357906,923.466235351562,0.191
2019,4,1,13,11.8934999624888,6.58335003455479,23.164166800181,342.422695414225,15.1136432826519,351.730515034993,0.191
2019,4,1,14,12.187333313624,5.50769994656244,22.8983331998189,335.543556976318,41.883996459345,358.47389755249,0.191
2019,4,1,15,11.7581667582194,6.45319999059041,22.8354999542236,176.721969985961,0.511118701472878,172.790331522623,0.191
2019,4,1,16,11.053166659673,7.28656666278839,23.1848333040873,180.437700525919,237.746201465775,248.963772328694,0.191
2019,4,1,17,10.8873332977294,6.42769997914632,23.1976666768391,98.0654600143432,458.883923943837,169.353213882446,0.191
2019,4,1,18,11.4739129439644,5.11286954257799,22.6373912977135,18.7019329226535,217.806695689325,33.6515543979147,0.191
2019,4,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,5,35.2649993896484,1.68149999529123,10.6349997520446,2.79200958460569,0.324741153046488,3.014667712152,0.191
2019,4,2,6,28.4676666577657,1.26025000289082,12.3918333053588,24.8893767515818,512.930402427911,95.5228233734766,0.191
2019,4,2,7,24.8780000050862,1.3958833326896,14.0100000381469,40.5870137532552,843.635647583007,311.302235921223,0.191
2019,4,2,8,24.8999999682108,2.74748334089914,14.9669999440511,47.8419040044148,954.126983642578,534.042432657877,0.191
2019,4,2,9,21.1396666844685,4.49360000689824,17.1191666920979,54.4290108998616,1000.92115783691,721.359173583984,0.191
2019,4,2,10,17.7438333511352,6.21776664257049,19.330666732788,54.507364209493,1035.87270202636,867.930817667643,0.191
2019,4,2,11,14.9201666673024,5.9889833331108,20.9544999758402,56.0521191279093,1047.78563639322,949.711134847005,0.191
2019,4,2,12,11.8590000470479,7.47431665261586,22.568666712443,61.9949230194091,1041.17234090169,961.3380859375,0.191
2019,4,2,13,10.4835000038146,7.55760005315144,23.5140000661214,102.928265317281,934.194372912248,869.435477701823,0.191
2019,4,2,14,9.10783335367838,7.19286671479543,24.0260000864664,195.961515045166,552.116233120361,585.265009307861,0.191
2019,4,2,15,8.14260005156199,7.74813333352406,24.570000108083,86.1253950754801,936.446253458658,622.226273091634,0.191
2019,4,2,16,8.25741662184397,7.21011667251586,24.3121667226155,61.1567776362101,841.201171875,390.718840026855,0.191
2019,4,2,17,8.82850000063578,7.80768333276112,23.1988333384195,30.7595823764801,637.957036081949,161.658528137207,0.191
2019,4,2,18,9.99000002208509,7.068368434906,22.1631579148141,7.60323667996808,309.339385183233,33.2551090842799,0.191
2019,4,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,5,39.2911109924316,2.42433330747816,8.98555564880371,3.44636637634701,0.0950796612434917,3.61039941178427,0.191
2019,4,3,6,38.3080009460449,1.98639996051788,9.25599994659423,10.7620010375976,0.0794525386765599,13.6473413467407,0.191
2019,4,3,7,27.8631578244661,1.36792104652053,12.930526356948,50.2071407719662,724.232914770781,347.988638225354,0.191
2019,4,3,8,29.3310000737508,2.23454999923706,13.2656666437784,56.5070114771525,928.868343098958,532.991369628906,0.191
2019,4,3,9,28.7730000178019,2.55219999949137,14.6366666793823,62.273536936442,987.55593363444,723.482055664062,0.191
2019,4,3,10,20.8001666386922,4.16563335657119,16.264833275477,63.295828183492,1024.6587331136,870.596903483072,0.191
2019,4,3,11,20.7296667098999,3.79216665824254,17.5116667429606,78.590621693929,1013.38389587402,944.614648946126,0.191
2019,4,3,12,19.8125000317891,3.6448833266894,18.4390000343322,165.033719762166,809.277943372726,868.22804031372,0.191
2019,4,3,13,17.5201666514078,3.46695000131924,19.4676666577657,259.381644185384,390.712832216421,585.899161275227,0.191
2019,4,3,14,14.34833334287,3.62009999155998,20.3708333969116,196.985930633544,740.397725494702,720.589686075846,0.191
2019,4,3,15,12.3744999885559,5.71083333094914,21.7628332455952,117.012803522745,758.30750169754,559.969610087076,0.191
2019,4,3,16,13.523499917984,4.24321668346722,21.4520000457763,143.789166259765,33.8887476531167,155.375971285502,0.191
2019,4,3,17,20.9720689510477,8.03029311114344,18.4689654975101,23.1565624886545,0.23239293848646,25.4685500531361,0.191
2019,4,3,18,23.1725000381469,8.5431500673294,17.1735001564025,3.19956607799977,0.410677099600434,3.97786709666252,0.191
2019,4,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,5,60.430832862854,8.54266655445098,6.50774995485941,4.18776370584964,0.521751470708598,5.734111169974,0.191
2019,4,4,6,58.7971668243408,8.51578332583109,6.53076666990915,37.4574357509613,438.820757659276,100.227183008193,0.191
2019,4,4,7,53.4256667455037,7.79049996534983,7.96246665318807,72.9037647883097,718.212236531575,303.927101389567,0.191
2019,4,4,8,42.2818332036336,4.77056667208671,11.3723333358764,95.7557473500569,829.013705444336,515.837485249837,0.191
2019,4,4,9,33.6218331019083,1.71954999218384,12.9835000038146,117.321635437011,876.283910115559,700.627824910481,0.191
2019,4,4,10,32.8643333117167,1.93445000747839,13.9673333962758,105.651629511515,946.417444864908,850.336768595377,0.191
2019,4,4,11,27.5108333905537,2.52746665676434,16.3493333021799,94.4691197713216,988.262400309244,938.686045328776,0.191
2019,4,4,12,21.0733332951863,2.84265003303686,18.2501667340596,85.0677904764811,1003.94608154296,954.824224853515,0.191
2019,4,4,13,17.2776665687561,3.4407666782538,19.6280000050862,87.4236586252848,982.066951497395,892.787749226888,0.191
2019,4,4,14,17.7323333740234,2.67966667513052,20.3080001831054,84.497750600179,950.373505655924,769.000437418619,0.191
2019,4,4,15,15.9204999446868,2.35291666984558,21.2285000165303,68.1284892400105,915.602268473307,594.132999674479,0.191
2019,4,4,16,14.5981666723887,2.58908335367838,21.9110000928243,56.6972069422404,797.240532430013,374.120159149169,0.191
2019,4,4,17,14.3164999802907,2.87091666460037,22.1673333168029,45.6479403177897,300.462048800786,116.780124219258,0.191
2019,4,4,18,15.359285729272,1.83153572678565,21.6653571810041,10.8297404423356,116.195266485214,16.4651028471333,0.191
2019,4,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,5,29.4361539987417,2.37323078742394,9.67846144162691,4.22754008265642,5.68331422484838,4.60142680314871,0.191
2019,4,5,6,26.7020001411438,1.82978332936763,10.559333260854,29.0211161454518,547.743906656901,108.594332249959,0.191
2019,4,5,7,20.8436666170756,0.998033333693941,13.4701666355133,66.0913834253947,738.096947224934,308.147664133707,0.191
2019,4,5,8,18.8221667607625,1.44911666711171,15.1261666297912,115.996945063273,721.4806350708,491.849186197916,0.191
2019,4,5,9,16.6665001233418,1.70846666594346,16.6635001500447,102.743052419026,928.809377034505,733.468454996744,0.191
2019,4,5,10,15.1890000184377,2.05948332150777,17.9816667238871,173.133577092488,826.255257161458,833.098086547851,0.191
2019,4,5,11,13.9579999605814,3.63398333787918,19.304333337148,112.786351648966,948.499095662434,932.161286417643,0.191
2019,4,5,12,12.6419999917348,4.94246668020884,20.5915000279744,91.1529954274495,1010.32699991861,973.738878377278,0.191
2019,4,5,13,11.578666639328,4.77391667366027,21.4188333829243,68.9401596705118,1023.78286234537,912.715501912434,0.191
2019,4,5,14,11.0878333091735,5.36883332331975,22.1710000038146,64.1156863530476,1002.98262023925,790.719025675455,0.191
2019,4,5,15,11.490333366394,4.04459999402364,22.3113332748413,80.7338925043741,752.041547187169,503.933126958211,0.191
2019,4,5,16,10.8763333479563,4.62129998803138,22.9296666781107,68.9058910369873,838.922450764974,401.548147074381,0.191
2019,4,5,17,11.3341666698455,5.32568333943684,22.7706665992736,45.1117093722025,388.372397200266,135.773509089152,0.191
2019,4,5,18,12.22958334287,4.71145834525426,21.7850000858306,11.006538460652,178.372419913609,23.8607145150502,0.191
2019,4,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.191
2019,4,6,5,26.8541666666666,2.71450001001358,10.7233332792917,5.21622350563605,23.03121436884,5.85958825548489,0.191
2019,4,6,6,23.8469999949137,2.62866666913032,12.111333322525,40.0247020085652,488.426375961303,113.974014282226,0.191
2019,4,6,7,18.5756667137146,1.25254999945561,14.9535000006357,74.7319512049357,730.537887827555,317.786590576171,0.191
2019,4,6,8,17.0984999338785,1.63263333340485,16.3423333326975,54.2166306177775,946.68413289388,553.278663126627,0.191
2019,4,6,9,15.5918332894643,2.16411667466163,17.9480000813802,87.4450647989908,939.266897583007,731.13089090983,0.191
2019,4,6,10,15.1576666673024,3.4688000023365,19.1261668205261,149.142353439331,894.960464477539,871.13762512207,0.191
2019,4,6,11,12.1716666698455,4.03473334709803,20.1463333447774,239.436130523681,762.247922770182,909.813695271809,0.191
